earth
1.50464e+11,2.20458e+10,1.46972e+09
1.50906e+11,1.91199e+10,1.27466e+09
1.51291e+11,1.61869e+10,1.07912e+09
1.51618e+11,1.32477e+10,8.83177e+08
1.51888e+11,1.03034e+10,6.86895e+08
1.521e+11,7.3553e+09,4.90353e+08
1.52255e+11,4.4044e+09,2.93626e+08
1.52352e+11,1.45183e+09,9.67885e+07
1.52392e+11,-1.50129e+09,-1.00086e+08
1.52374e+11,-4.45384e+09,-2.96922e+08
1.52299e+11,-7.40471e+09,-4.93647e+08
1.52167e+11,-1.03528e+10,-6.90186e+08
1.51977e+11,-1.3297e+10,-8.86465e+08
1.5173e+11,-1.62362e+10,-1.08241e+09
1.51427e+11,-1.91693e+10,-1.27795e+09
1.51066e+11,-2.20952e+10,-1.47301e+09
1.50649e+11,-2.50128e+10,-1.66752e+09
1.50175e+11,-2.7921e+10,-1.8614e+09
1.49645e+11,-3.08188e+10,-2.05459e+09
1.49059e+11,-3.3705e+10,-2.247e+09
1.48418e+11,-3.65787e+10,-2.43858e+09
1.4772e+11,-3.94387e+10,-2.62925e+09
1.46968e+11,-4.22839e+10,-2.81893e+09
1.46161e+11,-4.51134e+10,-3.00756e+09
1.453e+11,-4.79261e+10,-3.19507e+09
1.44384e+11,-5.07209e+10,-3.3814e+09
1.43415e+11,-5.34969e+10,-3.56646e+09
1.42392e+11,-5.62529e+10,-3.7502e+09
1.41316e+11,-5.89881e+10,-3.93254e+09
1.40188e+11,-6.17013e+10,-4.11342e+09
1.39008e+11,-6.43917e+10,-4.29278e+09
1.37776e+11,-6.70582e+10,-4.47054e+09
1.36494e+11,-6.96998e+10,-4.64665e+09
1.3516e+11,-7.23156e+10,-4.82104e+09
1.33777e+11,-7.49047e+10,-4.99365e+09
1.32344e+11,-7.7466e+10,-5.1644e+09
1.30863e+11,-7.99988e+10,-5.33325e+09
1.29333e+11,-8.2502e+10,-5.50013e+09
1.27755e+11,-8.49747e+10,-5.66498e+09
1.2613e+11,-8.74161e+10,-5.82774e+09
1.24459e+11,-8.98253e+10,-5.98836e+09
1.22742e+11,-9.22015e+10,-6.14676e+09
1.20979e+11,-9.45437e+10,-6.30291e+09
1.19173e+11,-9.68511e+10,-6.45674e+09
1.17322e+11,-9.91229e+10,-6.60819e+09
1.15428e+11,-1.01358e+11,-6.75722e+09
1.13492e+11,-1.03556e+11,-6.90376e+09
1.11514e+11,-1.05717e+11,-7.04777e+09
1.09496e+11,-1.07838e+11,-7.1892e+09
1.07437e+11,-1.0992e+11,-7.32799e+09
1.05339e+11,-1.11961e+11,-7.4641e+09
1.03202e+11,-1.13962e+11,-7.59747e+09
1.01028e+11,-1.15921e+11,-7.72807e+09
9.88163e+10,-1.17838e+11,-7.85584e+09
9.65688e+10,-1.19711e+11,-7.98073e+09
9.4286e+10,-1.21541e+11,-8.10271e+09
9.19687e+10,-1.23326e+11,-8.22173e+09
8.96179e+10,-1.25066e+11,-8.33775e+09
8.72344e+10,-1.26761e+11,-8.45073e+09
8.48191e+10,-1.28409e+11,-8.56063e+09
8.23728e+10,-1.30011e+11,-8.6674e+09
7.98966e+10,-1.31565e+11,-8.77102e+09
7.73912e+10,-1.33072e+11,-8.87144e+09
7.48577e+10,-1.34529e+11,-8.96863e+09
7.22969e+10,-1.35938e+11,-9.06256e+09
6.97098e+10,-1.37298e+11,-9.15319e+09
6.70974e+10,-1.38607e+11,-9.2405e+09
6.44606e+10,-1.39867e+11,-9.32444e+09
6.18003e+10,-1.41075e+11,-9.40499e+09
5.91176e+10,-1.42232e+11,-9.48213e+09
5.64134e+10,-1.43337e+11,-9.55583e+09
5.36888e+10,-1.44391e+11,-9.62605e+09
5.09446e+10,-1.45392e+11,-9.69278e+09
4.8182e+10,-1.4634e+11,-9.75599e+09
4.54019e+10,-1.47235e+11,-9.81567e+09
4.26053e+10,-1.48077e+11,-9.87178e+09
3.97933e+10,-1.48865e+11,-9.92431e+09
3.69668e+10,-1.49599e+11,-9.97325e+09
3.4127e+10,-1.50279e+11,-1.00186e+10
3.12748e+10,-1.50904e+11,-1.00603e+10
2.84112e+10,-1.51475e+11,-1.00983e+10
2.55374e+10,-1.5199e+11,-1.01327e+10
2.26543e+10,-1.52451e+11,-1.01634e+10
1.9763e+10,-1.52856e+11,-1.01904e+10
1.68645e+10,-1.53207e+11,-1.02138e+10
1.396e+10,-1.53501e+11,-1.02334e+10
1.10503e+10,-1.5374e+11,-1.02494e+10
8.13671e+09,-1.53924e+11,-1.02616e+10
5.22015e+09,-1.54051e+11,-1.02701e+10
2.30169e+09,-1.54123e+11,-1.02749e+10
-6.17594e+08,-1.54139e+11,-1.0276e+10
-3.53666e+09,-1.541e+11,-1.02733e+10
-6.45444e+09,-1.54004e+11,-1.02669e+10
-9.36989e+09,-1.53853e+11,-1.02569e+10
-1.22819e+10,-1.53646e+11,-1.02431e+10
-1.51895e+10,-1.53383e+11,-1.02256e+10
-1.80916e+10,-1.53065e+11,-1.02044e+10
-2.09872e+10,-1.52692e+11,-1.01794e+10
-2.38751e+10,-1.52263e+11,-1.01509e+10
-2.67545e+10,-1.51779e+11,-1.01186e+10
-2.96241e+10,-1.5124e+11,-1.00827e+10
-3.24829e+10,-1.50646e+11,-1.00431e+10
-3.533e+10,-1.49998e+11,-9.99984e+09
-3.81643e+10,-1.49295e+11,-9.95299e+09
-4.09848e+10,-1.48538e+11,-9.90253e+09
-4.37904e+10,-1.47727e+11,-9.84848e+09
-4.65801e+10,-1.46863e+11,-9.79086e+09
-4.93529e+10,-1.45945e+11,-9.72969e+09
-5.21078e+10,-1.44975e+11,-9.66498e+09
-5.48439e+10,-1.43952e+11,-9.59677e+09
-5.75599e+10,-1.42876e+11,-9.52508e+09
-6.02551e+10,-1.41749e+11,-9.44992e+09
-6.29284e+10,-1.4057e+11,-9.37134e+09
-6.55789e+10,-1.3934e+11,-9.28935e+09
-6.82055e+10,-1.3806e+11,-9.20398e+09
-7.08073e+10,-1.36729e+11,-9.11527e+09
-7.33833e+10,-1.35349e+11,-9.02324e+09
-7.59327e+10,-1.33919e+11,-8.92793e+09
-7.84544e+10,-1.3244e+11,-8.82936e+09
-8.09475e+10,-1.30914e+11,-8.72759e+09
-8.34112e+10,-1.29339e+11,-8.62263e+09
-8.58444e+10,-1.27718e+11,-8.51453e+09
-8.82464e+10,-1.2605e+11,-8.40333e+09
-9.06162e+10,-1.24336e+11,-8.28906e+09
-9.29529e+10,-1.22577e+11,-8.17177e+09
-9.52556e+10,-1.20772e+11,-8.05149e+09
-9.75236e+10,-1.18924e+11,-7.92828e+09
-9.97559e+10,-1.17032e+11,-7.80216e+09
-1.01952e+11,-1.15098e+11,-7.6732e+09
-1.0411e+11,-1.13121e+11,-7.54142e+09
-1.06231e+11,-1.11103e+11,-7.40689e+09
-1.08312e+11,-1.09045e+11,-7.26964e+09
-1.10354e+11,-1.06946e+11,-7.12973e+09
-1.12356e+11,-1.04808e+11,-6.98721e+09
-1.14316e+11,-1.02632e+11,-6.84212e+09
-1.16234e+11,-1.00418e+11,-6.69453e+09
-1.1811e+11,-9.8167e+10,-6.54447e+09
-1.19942e+11,-9.58801e+10,-6.39201e+09
-1.2173e+11,-9.3558e+10,-6.2372e+09
-1.23473e+11,-9.12014e+10,-6.08009e+09
-1.25171e+11,-8.88112e+10,-5.92075e+09
-1.26823e+11,-8.63883e+10,-5.75922e+09
-1.28428e+11,-8.39336e+10,-5.59557e+09
-1.29985e+11,-8.14479e+10,-5.42986e+09
-1.31495e+11,-7.89322e+10,-5.26214e+09
-1.32956e+11,-7.63873e+10,-5.09248e+09
-1.34368e+11,-7.38141e+10,-4.92094e+09
-1.3573e+11,-7.12137e+10,-4.74758e+09
-1.37042e+11,-6.85869e+10,-4.57246e+09
-1.38303e+11,-6.59347e+10,-4.39565e+09
-1.39513e+11,-6.32581e+10,-4.2172e+09
-1.40671e+11,-6.0558e+10,-4.0372e+09
-1.41777e+11,-5.78354e+10,-3.85569e+09
-1.4283e+11,-5.50914e+10,-3.67276e+09
-1.43831e+11,-5.23268e+10,-3.48845e+09
-1.44777e+11,-4.95428e+10,-3.30285e+09
-1.4567e+11,-4.67404e+10,-3.11603e+09
-1.46509e+11,-4.39205e+10,-2.92804e+09
-1.47293e+11,-4.10843e+10,-2.73895e+09
-1.48022e+11,-3.82328e+10,-2.54885e+09
-1.48695e+11,-3.53669e+10,-2.3578e+09
-1.49314e+11,-3.24879e+10,-2.16586e+09
-1.49876e+11,-2.95967e+10,-1.97311e+09
-1.50382e+11,-2.66944e+10,-1.77963e+09
-1.50832e+11,-2.37821e+10,-1.58548e+09
-1.51225e+11,-2.0861e+10,-1.39073e+09
-1.51562e+11,-1.7932e+10,-1.19546e+09
-1.51842e+11,-1.49962e+10,-9.99747e+08
-1.52064e+11,-1.20548e+10,-8.03656e+08
-1.5223e+11,-9.10893e+09,-6.07262e+08
-1.52338e+11,-6.15959e+09,-4.10639e+08
-1.52389e+11,-3.20793e+09,-2.13862e+08
-1.52382e+11,-2.55068e+08,-1.70045e+07
-1.52318e+11,2.69789e+09,1.7986e+08
-1.52197e+11,5.64984e+09,3.76656e+08
-1.52017e+11,8.59965e+09,5.7331e+08
-1.51781e+11,1.15462e+10,7.69747e+08
-1.51487e+11,1.44884e+10,9.65893e+08
-1.51136e+11,1.74251e+10,1.16167e+09
-1.50727e+11,2.03552e+10,1.35701e+09
-1.50261e+11,2.32776e+10,1.55184e+09
-1.49738e+11,2.61911e+10,1.74607e+09
-1.49158e+11,2.90947e+10,1.93965e+09
-1.48522e+11,3.19872e+10,2.13248e+09
-1.47829e+11,3.48676e+10,2.32451e+09
-1.4708e+11,3.77347e+10,2.51564e+09
-1.46274e+11,4.05874e+10,2.70582e+09
-1.45413e+11,4.34246e+10,2.89497e+09
-1.44497e+11,4.62452e+10,3.08302e+09
-1.43525e+11,4.90482e+10,3.26988e+09
-1.42498e+11,5.18324e+10,3.4555e+09
-1.41417e+11,5.45969e+10,3.63979e+09
-1.40282e+11,5.73404e+10,3.82269e+09
-1.39093e+11,6.00619e+10,4.00413e+09
-1.3785e+11,6.27604e+10,4.18403e+09
-1.36555e+11,6.54348e+10,4.36232e+09
-1.35207e+11,6.80841e+10,4.53894e+09
-1.33808e+11,7.07073e+10,4.71382e+09
-1.32357e+11,7.33033e+10,4.88688e+09
-1.30854e+11,7.5871e+10,5.05807e+09
-1.29302e+11,7.84096e+10,5.2273e+09
-1.277e+11,8.09179e+10,5.39453e+09
-1.26048e+11,8.3395e+10,5.55967e+09
-1.24348e+11,8.584e+10,5.72267e+09
-1.226e+11,8.82518e+10,5.88345e+09
-1.20805e+11,9.06295e+10,6.04197e+09
-1.18962e+11,9.29722e+10,6.19815e+09
-1.17074e+11,9.5279e+10,6.35193e+09
-1.15141e+11,9.75488e+10,6.50325e+09
-1.13163e+11,9.97809e+10,6.65206e+09
-1.11141e+11,1.01974e+11,6.79829e+09
-1.09076e+11,1.04128e+11,6.94188e+09
-1.06968e+11,1.06242e+11,7.08277e+09
-1.04819e+11,1.08314e+11,7.22092e+09
-1.0263e+11,1.10344e+11,7.35626e+09
-1.004e+11,1.12331e+11,7.48875e+09
-9.81316e+10,1.14275e+11,7.61832e+09
-9.58249e+10,1.16174e+11,7.74493e+09
-9.34809e+10,1.18028e+11,7.86852e+09
-9.11004e+10,1.19836e+11,7.98905e+09
-8.86845e+10,1.21597e+11,8.10646e+09
-8.62339e+10,1.23311e+11,8.22072e+09
-8.37498e+10,1.24977e+11,8.33177e+09
-8.1233e+10,1.26594e+11,8.43957e+09
-7.86844e+10,1.28161e+11,8.54407e+09
-7.61051e+10,1.29679e+11,8.64524e+09
-7.34961e+10,1.31145e+11,8.74303e+09
-7.08584e+10,1.32561e+11,8.8374e+09
-6.8193e+10,1.33925e+11,8.92832e+09
-6.55009e+10,1.35236e+11,9.01574e+09
-6.27831e+10,1.36495e+11,9.09964e+09
-6.00408e+10,1.377e+11,9.17997e+09
-5.7275e+10,1.38851e+11,9.25671e+09
-5.44867e+10,1.39947e+11,9.32983e+09
-5.16771e+10,1.40989e+11,9.39929e+09
-4.88472e+10,1.41976e+11,9.46506e+09
-4.59982e+10,1.42907e+11,9.52713e+09
-4.31311e+10,1.43782e+11,9.58546e+09
-4.02472e+10,1.446e+11,9.64003e+09
-3.73474e+10,1.45362e+11,9.69082e+09
-3.4433e+10,1.46067e+11,9.73781e+09
-3.15051e+10,1.46715e+11,9.78097e+09
-2.85648e+10,1.47304e+11,9.8203e+09
-2.56132e+10,1.47837e+11,9.85577e+09
-2.26517e+10,1.48311e+11,9.88737e+09
-1.96812e+10,1.48726e+11,9.91509e+09
-1.6703e+10,1.49084e+11,9.93891e+09
-1.37183e+10,1.49382e+11,9.95883e+09
-1.07281e+10,1.49623e+11,9.97484e+09
-7.73375e+09,1.49804e+11,9.98693e+09
-4.73635e+09,1.49926e+11,9.9951e+09
-1.73709e+09,1.4999e+11,9.99934e+09
1.26286e+09,1.49995e+11,9.99965e+09
4.26231e+09,1.49941e+11,9.99604e+09
7.26009e+09,1.49827e+11,9.98849e+09
1.0255e+10,1.49655e+11,9.97703e+09
1.32459e+10,1.49425e+11,9.96164e+09
1.62316e+10,1.49135e+11,9.94234e+09
1.92109e+10,1.48787e+11,9.91914e+09
2.21827e+10,1.48381e+11,9.89204e+09
2.51458e+10,1.47916e+11,9.86105e+09
2.8099e+10,1.47393e+11,9.82619e+09
3.10412e+10,1.46812e+11,9.78748e+09
3.39711e+10,1.46174e+11,9.74492e+09
3.68878e+10,1.45478e+11,9.69854e+09
3.979e+10,1.44725e+11,9.64836e+09
4.26766e+10,1.43916e+11,9.59439e+09
4.55464e+10,1.4305e+11,9.53665e+09
4.83984e+10,1.42128e+11,9.47518e+09
5.12314e+10,1.4115e+11,9.40999e+09
5.40443e+10,1.40117e+11,9.34111e+09
5.6836e+10,1.39029e+11,9.26858e+09
5.96055e+10,1.37886e+11,9.19241e+09
6.23517e+10,1.3669e+11,9.11264e+09
6.50734e+10,1.3544e+11,9.02931e+09
6.77697e+10,1.34137e+11,8.94244e+09
7.04395e+10,1.32781e+11,8.85208e+09
7.30817e+10,1.31374e+11,8.75825e+09
7.56954e+10,1.29915e+11,8.661e+09
7.82795e+10,1.28406e+11,8.56037e+09
8.0833e+10,1.26846e+11,8.45639e+09
8.3355e+10,1.25237e+11,8.34911e+09
8.58444e+10,1.23579e+11,8.23858e+09
8.83003e+10,1.21872e+11,8.12482e+09
9.07219e+10,1.20119e+11,8.00791e+09
9.3108e+10,1.18318e+11,7.88787e+09
9.54579e+10,1.16471e+11,7.76476e+09
9.77707e+10,1.14579e+11,7.63862e+09
1.00045e+11,1.12643e+11,7.50952e+09
1.02281e+11,1.10662e+11,7.37749e+09
1.04477e+11,1.08639e+11,7.2426e+09
1.06633e+11,1.06573e+11,7.10489e+09
1.08747e+11,1.04466e+11,6.96442e+09
1.10819e+11,1.02319e+11,6.82125e+09
1.12848e+11,1.00132e+11,6.67544e+09
1.14833e+11,9.79055e+10,6.52704e+09
1.16773e+11,9.56416e+10,6.37611e+09
1.18669e+11,9.33406e+10,6.22271e+09
1.20518e+11,9.10035e+10,6.0669e+09
1.22321e+11,8.86312e+10,5.90875e+09
1.24077e+11,8.62247e+10,5.74832e+09
1.25785e+11,8.37849e+10,5.58566e+09
1.27444e+11,8.13128e+10,5.42085e+09
1.29054e+11,7.88093e+10,5.25395e+09
1.30615e+11,7.62754e+10,5.08503e+09
1.32125e+11,7.37122e+10,4.91415e+09
1.33584e+11,7.11206e+10,4.74137e+09
1.34992e+11,6.85016e+10,4.56677e+09
1.36348e+11,6.58563e+10,4.39042e+09
1.37651e+11,6.31858e+10,4.21238e+09
1.38902e+11,6.0491e+10,4.03273e+09
1.401e+11,5.77729e+10,3.85153e+09
1.41244e+11,5.50328e+10,3.66885e+09
1.42333e+11,5.22716e+10,3.48477e+09
1.43369e+11,4.94904e+10,3.29936e+09
1.44349e+11,4.66902e+10,3.11268e+09
1.45275e+11,4.38722e+10,2.92482e+09
1.46145e+11,4.10375e+10,2.73583e+09
1.46959e+11,3.81871e+10,2.54581e+09
1.47717e+11,3.53222e+10,2.35481e+09
1.48419e+11,3.24438e+10,2.16292e+09
1.49064e+11,2.95531e+10,1.97021e+09
1.49653e+11,2.66511e+10,1.77674e+09
1.50185e+11,2.3739e+10,1.5826e+09
1.5066e+11,2.08179e+10,1.38786e+09
1.51078e+11,1.78889e+10,1.19259e+09
1.51438e+11,1.49531e+10,9.96874e+08
1.51741e+11,1.20117e+10,8.00777e+08
1.51987e+11,9.06566e+09,6.04377e+08
1.52175e+11,6.11623e+09,4.07749e+08
1.52306e+11,3.16449e+09,2.10966e+08
1.52379e+11,2.11558e+08,1.41039e+07
1.52394e+11,-2.74146e+09,-1.82764e+08
1.52353e+11,-5.69344e+09,-3.79562e+08
1.52253e+11,-8.64327e+09,-5.76218e+08
1.52097e+11,-1.15899e+10,-7.72657e+08
1.51883e+11,-1.45321e+10,-9.68805e+08
1.51613e+11,-1.74688e+10,-1.16459e+09
1.51285e+11,-2.0399e+10,-1.35994e+09
1.50901e+11,-2.33216e+10,-1.55477e+09
1.5046e+11,-2.62354e+10,-1.74903e+09
1.49962e+11,-2.91394e+10,-1.94263e+09
1.49409e+11,-3.20324e+10,-2.1355e+09
1.48799e+11,-3.49135e+10,-2.32757e+09
1.48134e+11,-3.77816e+10,-2.51877e+09
1.47414e+11,-4.06355e+10,-2.70903e+09
1.46639e+11,-4.34743e+10,-2.89828e+09
1.45809e+11,-4.62968e+10,-3.08646e+09
1.44924e+11,-4.91021e+10,-3.27348e+09
1.43986e+11,-5.18892e+10,-3.45928e+09
1.42994e+11,-5.46569e+10,-3.64379e+09
1.41949e+11,-5.74043e+10,-3.82695e+09
1.40852e+11,-6.01304e+10,-4.00869e+09
1.39702e+11,-6.28341e+10,-4.18894e+09
1.385e+11,-6.55145e+10,-4.36764e+09
1.37247e+11,-6.81707e+10,-4.54471e+09
1.35943e+11,-7.08016e+10,-4.72011e+09
1.34588e+11,-7.34063e+10,-4.89375e+09
1.33184e+11,-7.59838e+10,-5.06559e+09
1.31731e+11,-7.85333e+10,-5.23555e+09
1.30229e+11,-8.10537e+10,-5.40358e+09
1.28679e+11,-8.35443e+10,-5.56962e+09
1.27081e+11,-8.6004e+10,-5.7336e+09
1.25437e+11,-8.8432e+10,-5.89546e+09
1.23746e+11,-9.08274e+10,-6.05516e+09
1.2201e+11,-9.31893e+10,-6.21262e+09
1.20229e+11,-9.5517e+10,-6.3678e+09
1.18404e+11,-9.78096e+10,-6.52064e+09
1.16535e+11,-1.00066e+11,-6.67108e+09
1.14623e+11,-1.02286e+11,-6.81907e+09
1.12669e+11,-1.04468e+11,-6.96456e+09
1.10674e+11,-1.06612e+11,-7.10749e+09
1.08639e+11,-1.08717e+11,-7.24781e+09
1.06563e+11,-1.10782e+11,-7.38548e+09
1.04449e+11,-1.12807e+11,-7.52045e+09
1.02296e+11,-1.1479e+11,-7.65266e+09
1.00106e+11,-1.16731e+11,-7.78208e+09
9.78797e+10,-1.1863e+11,-7.90864e+09
9.56172e+10,-1.20485e+11,-8.03232e+09
9.33198e+10,-1.22296e+11,-8.15306e+09
9.09884e+10,-1.24062e+11,-8.27083e+09
8.86237e+10,-1.25784e+11,-8.38557e+09
8.62267e+10,-1.27459e+11,-8.49726e+09
8.37983e+10,-1.29088e+11,-8.60585e+09
8.13394e+10,-1.3067e+11,-8.71131e+09
7.88508e+10,-1.32204e+11,-8.81359e+09
7.63335e+10,-1.3369e+11,-8.91266e+09
7.37884e+10,-1.35127e+11,-9.00848e+09
7.12164e+10,-1.36515e+11,-9.10103e+09
6.86186e+10,-1.37854e+11,-9.19027e+09
6.59958e+10,-1.39142e+11,-9.27616e+09
6.3349e+10,-1.4038e+11,-9.35869e+09
6.06792e+10,-1.41567e+11,-9.43781e+09
5.79874e+10,-1.42703e+11,-9.5135e+09
5.52745e+10,-1.43786e+11,-9.58574e+09
5.25415e+10,-1.44818e+11,-9.6545e+09
4.97895e+10,-1.45796e+11,-9.71976e+09
4.70194e+10,-1.46722e+11,-9.78149e+09
4.42322e+10,-1.47595e+11,-9.83967e+09
4.1429e+10,-1.48414e+11,-9.89428e+09
3.86108e+10,-1.4918e+11,-9.9453e+09
3.57786e+10,-1.49891e+11,-9.99272e+09
3.29335e+10,-1.50548e+11,-1.00365e+10
3.00764e+10,-1.5115e+11,-1.00767e+10
2.72083e+10,-1.51698e+11,-1.01132e+10
2.43305e+10,-1.5219e+11,-1.0146e+10
2.14438e+10,-1.52628e+11,-1.01752e+10
1.85494e+10,-1.5301e+11,-1.02007e+10
1.56482e+10,-1.53337e+11,-1.02225e+10
1.27414e+10,-1.53608e+11,-1.02406e+10
9.82999e+09,-1.53824e+11,-1.02549e+10
6.915e+09,-1.53984e+11,-1.02656e+10
3.99751e+09,-1.54088e+11,-1.02726e+10
1.07858e+09,-1.54137e+11,-1.02758e+10
-1.84074e+09,-1.5413e+11,-1.02753e+10
-4.7594e+09,-1.54066e+11,-1.02711e+10
-7.67633e+09,-1.53947e+11,-1.02632e+10
-1.05905e+10,-1.53773e+11,-1.02515e+10
-1.35008e+10,-1.53542e+11,-1.02362e+10
-1.64062e+10,-1.53257e+11,-1.02171e+10
-1.93057e+10,-1.52915e+11,-1.01943e+10
-2.21982e+10,-1.52518e+11,-1.01679e+10
-2.50826e+10,-1.52066e+11,-1.01378e+10
-2.7958e+10,-1.51559e+11,-1.01039e+10
-3.08232e+10,-1.50997e+11,-1.00665e+10
-3.36773e+10,-1.5038e+11,-1.00254e+10
-3.65191e+10,-1.49709e+11,-9.9806e+09
-3.93477e+10,-1.48984e+11,-9.93223e+09
-4.21621e+10,-1.48204e+11,-9.88026e+09
-4.49611e+10,-1.47371e+11,-9.82471e+09
-4.77439e+10,-1.46484e+11,-9.7656e+09
-5.05093e+10,-1.45544e+11,-9.70294e+09
-5.32564e+10,-1.44551e+11,-9.63676e+09
-5.59841e+10,-1.43506e+11,-9.56708e+09
-5.86916e+10,-1.42409e+11,-9.49393e+09
-6.13777e+10,-1.4126e+11,-9.41734e+09
-6.40415e+10,-1.4006e+11,-9.33732e+09
-6.66821e+10,-1.38809e+11,-9.2539e+09
-6.92984e+10,-1.37507e+11,-9.16713e+09
-7.18895e+10,-1.36155e+11,-9.07702e+09
-7.44544e+10,-1.34754e+11,-8.98361e+09
-7.69923e+10,-1.33304e+11,-8.88693e+09
-7.95021e+10,-1.31805e+11,-8.78701e+09
-8.1983e+10,-1.30258e+11,-8.68389e+09
-8.4434e+10,-1.28664e+11,-8.57761e+09
-8.68542e+10,-1.27023e+11,-8.46821e+09
-8.92427e+10,-1.25336e+11,-8.35571e+09
-9.15987e+10,-1.23603e+11,-8.24017e+09
-9.39213e+10,-1.21824e+11,-8.12162e+09
-9.62095e+10,-1.20002e+11,-8.0001e+09
-9.84626e+10,-1.18135e+11,-7.87566e+09
-1.0068e+11,-1.16225e+11,-7.74834e+09
-1.0286e+11,-1.14273e+11,-7.61819e+09
-1.05003e+11,-1.12279e+11,-7.48525e+09
-1.07107e+11,-1.10244e+11,-7.34958e+09
-1.09172e+11,-1.08168e+11,-7.2112e+09
-1.11197e+11,-1.06053e+11,-7.07019e+09
-1.13181e+11,-1.03899e+11,-6.92659e+09
-1.15124e+11,-1.01707e+11,-6.78044e+09
-1.17024e+11,-9.9477e+10,-6.6318e+09
-1.18882e+11,-9.72109e+10,-6.48073e+09
-1.20695e+11,-9.49091e+10,-6.32727e+09
-1.22465e+11,-9.25724e+10,-6.17149e+09
-1.24189e+11,-9.02016e+10,-6.01344e+09
-1.25867e+11,-8.77976e+10,-5.85317e+09
-1.27499e+11,-8.53612e+10,-5.69075e+09
-1.29085e+11,-8.28934e+10,-5.52622e+09
-1.30622e+11,-8.03949e+10,-5.35966e+09
-1.32111e+11,-7.78668e+10,-5.19112e+09
-1.33552e+11,-7.531e+10,-5.02066e+09
-1.34943e+11,-7.27252e+10,-4.84835e+09
-1.36284e+11,-7.01136e+10,-4.67424e+09
-1.37575e+11,-6.7476e+10,-4.4984e+09
-1.38814e+11,-6.48135e+10,-4.3209e+09
-1.40003e+11,-6.21269e+10,-4.14179e+09
-1.41139e+11,-5.94172e+10,-3.96115e+09
-1.42223e+11,-5.66855e+10,-3.77903e+09
